Generations	Time	GTA+	GTA-
[10682]	time[10682]= 4.509187e+03	67043915	926191744
[10683]	time[10683]= 4.509696e+03	67041925	926194149
[10684]	time[10684]= 4.510206e+03	67039057	926197128
[10685]	time[10685]= 4.510715e+03	67037130	926199570
[10686]	time[10686]= 4.511225e+03	67035165	926201779
[10687]	time[10687]= 4.511734e+03	67033351	926205574
[10688]	time[10688]= 4.512244e+03	67030872	926208493
[10689]	time[10689]= 4.512753e+03	67027414	926212474
[10690]	time[10690]= 4.513263e+03	67024023	926214637
[10691]	time[10691]= 4.513773e+03	67020899	926218750
[10692]	time[10692]= 4.514283e+03	67016971	926223243
[10693]	time[10693]= 4.514794e+03	67013971	926226785
[10694]	time[10694]= 4.515304e+03	67011953	926229634
[10695]	time[10695]= 4.515812e+03	67009044	926232685
[10696]	time[10696]= 4.516322e+03	67007786	926234174
[10697]	time[10697]= 4.516832e+03	67006879	926236367
[10698]	time[10698]= 4.517342e+03	67004090	926239507
[10699]	time[10699]= 4.517851e+03	67002523	926243003
[10700]	time[10700]= 4.518361e+03	67000832	926245142
[10701]	time[10701]= 4.518871e+03	67000231	926247535
[10702]	time[10702]= 4.519381e+03	66997112	926250646
[10703]	time[10703]= 4.519891e+03	66994001	926253030
[10704]	time[10704]= 4.520401e+03	66991670	926256800
[10705]	time[10705]= 4.520911e+03	66988149	926259602
[10706]	time[10706]= 4.521422e+03	66984981	926262738
[10707]	time[10707]= 4.521933e+03	66981889	926264425
[10708]	time[10708]= 4.522443e+03	66979660	926266044
[10709]	time[10709]= 4.522953e+03	66977527	926268435
[10710]	time[10710]= 4.523463e+03	66975714	926271084
[10711]	time[10711]= 4.523974e+03	66973160	926273991
[10712]	time[10712]= 4.524484e+03	66970278	926276492
[10713]	time[10713]= 4.524994e+03	66966244	926280112
[10714]	time[10714]= 4.525504e+03	66963623	926281569
[10715]	time[10715]= 4.526015e+03	66960656	926283608
[10716]	time[10716]= 4.526524e+03	66956998	926286476
[10717]	time[10717]= 4.527035e+03	66953926	926289993
[10718]	time[10718]= 4.527545e+03	66952732	926292185
[10719]	time[10719]= 4.528055e+03	66951072	926294671
[10720]	time[10720]= 4.528566e+03	66948621	926297709
[10721]	time[10721]= 4.529077e+03	66945746	926298657
[10722]	time[10722]= 4.529588e+03	66943248	926300895
[10723]	time[10723]= 4.530098e+03	66940562	926303434
[10724]	time[10724]= 4.530608e+03	66939511	926305540
[10725]	time[10725]= 4.531119e+03	66935980	926308479
[10726]	time[10726]= 4.531629e+03	66934123	926311039
[10727]	time[10727]= 4.532139e+03	66931781	926313441
[10728]	time[10728]= 4.532650e+03	66929513	926315998
[10729]	time[10729]= 4.533161e+03	66928050	926318954
[10730]	time[10730]= 4.533671e+03	66924456	926322426
[10731]	time[10731]= 4.534181e+03	66921589	926324094
[10732]	time[10732]= 4.534691e+03	66919976	926327122
[10733]	time[10733]= 4.535201e+03	66918875	926330124
[10734]	time[10734]= 4.535711e+03	66916960	926332847
[10735]	time[10735]= 4.536221e+03	66913721	926336025
[10736]	time[10736]= 4.536732e+03	66910298	926339866
[10737]	time[10737]= 4.537242e+03	66907147	926342954
[10738]	time[10738]= 4.537753e+03	66904305	926344857
[10739]	time[10739]= 4.538265e+03	66902304	926346067
[10740]	time[10740]= 4.538776e+03	66899388	926348634
[10741]	time[10741]= 4.539287e+03	66896734	926350414
[10742]	time[10742]= 4.539796e+03	66894842	926352511
[10743]	time[10743]= 4.540307e+03	66892129	926355548
[10744]	time[10744]= 4.540817e+03	66890506	926358016
[10745]	time[10745]= 4.541328e+03	66887642	926361870
[10746]	time[10746]= 4.541839e+03	66886023	926363437
[10747]	time[10747]= 4.542349e+03	66884654	926365599
[10748]	time[10748]= 4.542860e+03	66883542	926368156
[10749]	time[10749]= 4.543371e+03	66881445	926369279
[10750]	time[10750]= 4.543881e+03	66879184	926371251
[10751]	time[10751]= 4.544391e+03	66876562	926374171
[10752]	time[10752]= 4.544902e+03	66875014	926376760
[10753]	time[10753]= 4.545414e+03	66872426	926379233
[10754]	time[10754]= 4.545924e+03	66870501	926381434
[10755]	time[10755]= 4.546435e+03	66866910	926383965
[10756]	time[10756]= 4.546946e+03	66864133	926386315
[10757]	time[10757]= 4.547456e+03	66860692	926389487
[10758]	time[10758]= 4.547967e+03	66858623	926391863
[10759]	time[10759]= 4.548478e+03	66857308	926393960
[10760]	time[10760]= 4.548989e+03	66854558	926397349
[10761]	time[10761]= 4.549501e+03	66851889	926400436
[10762]	time[10762]= 4.550012e+03	66849520	926402178
[10763]	time[10763]= 4.550523e+03	66845763	926407344
[10764]	time[10764]= 4.551034e+03	66842123	926410326
[10765]	time[10765]= 4.551544e+03	66839485	926413764
[10766]	time[10766]= 4.552056e+03	66837142	926416910
[10767]	time[10767]= 4.552567e+03	66834967	926420152
[10768]	time[10768]= 4.553078e+03	66830858	926422934
[10769]	time[10769]= 4.553589e+03	66828464	926426733
[10770]	time[10770]= 4.554100e+03	66825238	926429969
[10771]	time[10771]= 4.554611e+03	66823160	926432573
[10772]	time[10772]= 4.555123e+03	66820358	926434307
[10773]	time[10773]= 4.555633e+03	66817322	926437437
[10774]	time[10774]= 4.556144e+03	66814523	926440493
[10775]	time[10775]= 4.556655e+03	66812773	926442603
[10776]	time[10776]= 4.557167e+03	66808762	926447247
[10777]	time[10777]= 4.557678e+03	66807409	926449073
[10778]	time[10778]= 4.558189e+03	66804729	926451780
[10779]	time[10779]= 4.558701e+03	66802021	926455526
[10780]	time[10780]= 4.559213e+03	66798810	926460388
[10781]	time[10781]= 4.559724e+03	66797265	926462009
[10782]	time[10782]= 4.560236e+03	66795836	926465413
[10783]	time[10783]= 4.560748e+03	66792226	926468807
[10784]	time[10784]= 4.561260e+03	66790375	926470506
[10785]	time[10785]= 4.561771e+03	66787490	926473845
[10786]	time[10786]= 4.562282e+03	66785801	926475571
[10787]	time[10787]= 4.562794e+03	66783991	926479082
[10788]	time[10788]= 4.563305e+03	66779877	926481970
[10789]	time[10789]= 4.563816e+03	66777020	926485621
[10790]	time[10790]= 4.564329e+03	66773947	926489486
[10791]	time[10791]= 4.564841e+03	66770247	926492894
[10792]	time[10792]= 4.565353e+03	66766674	926497027
[10793]	time[10793]= 4.565864e+03	66764213	926499076
[10794]	time[10794]= 4.566376e+03	66761221	926500704
[10795]	time[10795]= 4.566888e+03	66759267	926503341
[10796]	time[10796]= 4.567400e+03	66755446	926506629
[10797]	time[10797]= 4.567911e+03	66753456	926510111
[10798]	time[10798]= 4.568423e+03	66749558	926514956
[10799]	time[10799]= 4.568934e+03	66747997	926517297
[10800]	time[10800]= 4.569446e+03	66746590	926520119
[10801]	time[10801]= 4.569958e+03	66746283	926521679
[10802]	time[10802]= 4.570469e+03	66743850	926523197
[10803]	time[10803]= 4.570981e+03	66742271	926526208
[10804]	time[10804]= 4.571493e+03	66739609	926528170
[10805]	time[10805]= 4.572004e+03	66736771	926531583
[10806]	time[10806]= 4.572516e+03	66733970	926535468
[10807]	time[10807]= 4.573028e+03	66731444	926538638
[10808]	time[10808]= 4.573540e+03	66728756	926542221
[10809]	time[10809]= 4.574052e+03	66725344	926544806
[10810]	time[10810]= 4.574563e+03	66723235	926546806
[10811]	time[10811]= 4.575076e+03	66720834	926549271
[10812]	time[10812]= 4.575588e+03	66716945	926553459
[10813]	time[10813]= 4.576100e+03	66714846	926554758
[10814]	time[10814]= 4.576612e+03	66712396	926557983
[10815]	time[10815]= 4.577124e+03	66709900	926560816
[10816]	time[10816]= 4.577636e+03	66707530	926563837
[10817]	time[10817]= 4.578148e+03	66704958	926566384
[10818]	time[10818]= 4.578660e+03	66702733	926568360
[10819]	time[10819]= 4.579172e+03	66699911	926571312
[10820]	time[10820]= 4.579684e+03	66696550	926574031
[10821]	time[10821]= 4.580196e+03	66694184	926576152
[10822]	time[10822]= 4.580708e+03	66693894	926576803
[10823]	time[10823]= 4.581220e+03	66691496	926579445
[10824]	time[10824]= 4.581733e+03	66689404	926582034
[10825]	time[10825]= 4.582245e+03	66686978	926585799
[10826]	time[10826]= 4.582757e+03	66685871	926587185
[10827]	time[10827]= 4.583268e+03	66682669	926590409
[10828]	time[10828]= 4.583781e+03	66680954	926593178
[10829]	time[10829]= 4.584293e+03	66679340	926595505
[10830]	time[10830]= 4.584806e+03	66675510	926598904
[10831]	time[10831]= 4.585318e+03	66672331	926601564
[10832]	time[10832]= 4.585830e+03	66670354	926604317
[10833]	time[10833]= 4.586343e+03	66668413	926606906
[10834]	time[10834]= 4.586855e+03	66667048	926608612
[10835]	time[10835]= 4.587368e+03	66663783	926610659
[10836]	time[10836]= 4.587881e+03	66661026	926614351
[10837]	time[10837]= 4.588393e+03	66657855	926616922
[10838]	time[10838]= 4.588906e+03	66655639	926619735
[10839]	time[10839]= 4.589419e+03	66653019	926622453
[10840]	time[10840]= 4.589931e+03	66650354	926625794
[10841]	time[10841]= 4.590443e+03	66648623	926627470
[10842]	time[10842]= 4.590955e+03	66647685	926629574
[10843]	time[10843]= 4.591468e+03	66644541	926631717
[10844]	time[10844]= 4.591980e+03	66641775	926633831
[10845]	time[10845]= 4.592493e+03	66638568	926636660
[10846]	time[10846]= 4.593005e+03	66636010	926639267
[10847]	time[10847]= 4.593518e+03	66634436	926641885
[10848]	time[10848]= 4.594030e+03	66630751	926644481
[10849]	time[10849]= 4.594543e+03	66627413	926646995
[10850]	time[10850]= 4.595055e+03	66624930	926649599
[10851]	time[10851]= 4.595568e+03	66621407	926653015
[10852]	time[10852]= 4.596081e+03	66618396	926654220
[10853]	time[10853]= 4.596594e+03	66615721	926656689
[10854]	time[10854]= 4.597106e+03	66613903	926659121
[10855]	time[10855]= 4.597619e+03	66610958	926661950
[10856]	time[10856]= 4.598132e+03	66609684	926664396
[10857]	time[10857]= 4.598645e+03	66607368	926667318
[10858]	time[10858]= 4.599158e+03	66605661	926670704
[10859]	time[10859]= 4.599671e+03	66603968	926671856
[10860]	time[10860]= 4.600184e+03	66601694	926673659
[10861]	time[10861]= 4.600696e+03	66599026	926676294
[10862]	time[10862]= 4.601210e+03	66597789	926679615
[10863]	time[10863]= 4.601723e+03	66595243	926682872
[10864]	time[10864]= 4.602235e+03	66592508	926686292
[10865]	time[10865]= 4.602747e+03	66590189	926688735
[10866]	time[10866]= 4.603259e+03	66587043	926692032
[10867]	time[10867]= 4.603773e+03	66584022	926695681
[10868]	time[10868]= 4.604286e+03	66581009	926698999
[10869]	time[10869]= 4.604799e+03	66578146	926702003
[10870]	time[10870]= 4.605312e+03	66575781	926704462
[10871]	time[10871]= 4.605824e+03	66572440	926706590
[10872]	time[10872]= 4.606337e+03	66570964	926710075
[10873]	time[10873]= 4.606849e+03	66567252	926712997
[10874]	time[10874]= 4.607362e+03	66562849	926716619
[10875]	time[10875]= 4.607874e+03	66560783	926719544
[10876]	time[10876]= 4.608388e+03	66559046	926721714
[10877]	time[10877]= 4.608901e+03	66557478	926722234
[10878]	time[10878]= 4.609414e+03	66555210	926724574
[10879]	time[10879]= 4.609926e+03	66552548	926727725
[10880]	time[10880]= 4.610439e+03	66549636	926730910
[10881]	time[10881]= 4.610953e+03	66547884	926734219
[10882]	time[10882]= 4.611466e+03	66544999	926737926
[10883]	time[10883]= 4.611979e+03	66543373	926740899
[10884]	time[10884]= 4.612492e+03	66540196	926744870
[10885]	time[10885]= 4.613005e+03	66537991	926746030
[10886]	time[10886]= 4.613517e+03	66534427	926749640
[10887]	time[10887]= 4.614029e+03	66530720	926752041
[10888]	time[10888]= 4.614543e+03	66529858	926755298
[10889]	time[10889]= 4.615056e+03	66527939	926758400
[10890]	time[10890]= 4.615569e+03	66525429	926762050
[10891]	time[10891]= 4.616082e+03	66523012	926764192
[10892]	time[10892]= 4.616595e+03	66521734	926767623
[10893]	time[10893]= 4.617108e+03	66519971	926768653
[10894]	time[10894]= 4.617621e+03	66518548	926770423
[10895]	time[10895]= 4.618135e+03	66514589	926774140
[10896]	time[10896]= 4.618649e+03	66511308	926776650
[10897]	time[10897]= 4.619163e+03	66508543	926780304
[10898]	time[10898]= 4.619677e+03	66507326	926782447
[10899]	time[10899]= 4.620190e+03	66505884	926784948
[10900]	time[10900]= 4.620703e+03	66502849	926786566
[10901]	time[10901]= 4.621217e+03	66500225	926789205
[10902]	time[10902]= 4.621730e+03	66497472	926790695
[10903]	time[10903]= 4.622243e+03	66494971	926792803
[10904]	time[10904]= 4.622756e+03	66493756	926795803
[10905]	time[10905]= 4.623270e+03	66491104	926798036
[10906]	time[10906]= 4.623783e+03	66489235	926801128
[10907]	time[10907]= 4.624296e+03	66487356	926803261
[10908]	time[10908]= 4.624809e+03	66485079	926806666
[10909]	time[10909]= 4.625323e+03	66483810	926809526
[10910]	time[10910]= 4.625837e+03	66481694	926812218
[10911]	time[10911]= 4.626350e+03	66478503	926816404
[10912]	time[10912]= 4.626864e+03	66475711	926818271
[10913]	time[10913]= 4.627377e+03	66472940	926820360
[10914]	time[10914]= 4.627891e+03	66469539	926824155
[10915]	time[10915]= 4.628406e+03	66466630	926827830
[10916]	time[10916]= 4.628920e+03	66464836	926830665
[10917]	time[10917]= 4.629434e+03	66461931	926832426
[10918]	time[10918]= 4.629948e+03	66459056	926835402
[10919]	time[10919]= 4.630462e+03	66457048	926838254
[10920]	time[10920]= 4.630976e+03	66455426	926841069
[10921]	time[10921]= 4.631490e+03	66453908	926844518
[10922]	time[10922]= 4.632004e+03	66451361	926847230
[10923]	time[10923]= 4.632518e+03	66449553	926850728
[10924]	time[10924]= 4.633031e+03	66447523	926853683
[10925]	time[10925]= 4.633545e+03	66444234	926857840
[10926]	time[10926]= 4.634059e+03	66442718	926859919
[10927]	time[10927]= 4.634572e+03	66438259	926864632
[10928]	time[10928]= 4.635086e+03	66435695	926866721
[10929]	time[10929]= 4.635601e+03	66433867	926867229
[10930]	time[10930]= 4.636116e+03	66430230	926870775
[10931]	time[10931]= 4.636630e+03	66426969	926874231
[10932]	time[10932]= 4.637145e+03	66423614	926877851
[10933]	time[10933]= 4.637659e+03	66422268	926880121
[10934]	time[10934]= 4.638173e+03	66420018	926883885
[10935]	time[10935]= 4.638688e+03	66417623	926886443
[10936]	time[10936]= 4.639202e+03	66417029	926887450
[10937]	time[10937]= 4.639717e+03	66414978	926890391
[10938]	time[10938]= 4.640231e+03	66412192	926893410
[10939]	time[10939]= 4.640745e+03	66410139	926895449
[10940]	time[10940]= 4.641261e+03	66409133	926896775
[10941]	time[10941]= 4.641775e+03	66406243	926899453
[10942]	time[10942]= 4.642289e+03	66402003	926902843
[10943]	time[10943]= 4.642803e+03	66399714	926905053
[10944]	time[10944]= 4.643317e+03	66398197	926905806
[10945]	time[10945]= 4.643831e+03	66395721	926907338
[10946]	time[10946]= 4.644345e+03	66394445	926910699
[10947]	time[10947]= 4.644860e+03	66391453	926913537
[10948]	time[10948]= 4.645375e+03	66387204	926915414
[10949]	time[10949]= 4.645890e+03	66384197	926918853
[10950]	time[10950]= 4.646404e+03	66381621	926921779
[10951]	time[10951]= 4.646918e+03	66380191	926925647
[10952]	time[10952]= 4.647432e+03	66377385	926930268
[10953]	time[10953]= 4.647947e+03	66376268	926931467
[10954]	time[10954]= 4.648462e+03	66372846	926934757
[10955]	time[10955]= 4.648976e+03	66372541	926937179
[10956]	time[10956]= 4.649491e+03	66369272	926939694
[10957]	time[10957]= 4.650005e+03	66366150	926943710
[10958]	time[10958]= 4.650520e+03	66364043	926944749
[10959]	time[10959]= 4.651035e+03	66362360	926945914
[10960]	time[10960]= 4.651549e+03	66361100	926948103
[10961]	time[10961]= 4.652064e+03	66358789	926950288
[10962]	time[10962]= 4.652579e+03	66355914	926953613
[10963]	time[10963]= 4.653094e+03	66354655	926955831
[10964]	time[10964]= 4.653609e+03	66351386	926958313
[10965]	time[10965]= 4.654123e+03	66349740	926960680
[10966]	time[10966]= 4.654638e+03	66347466	926963494
[10967]	time[10967]= 4.655153e+03	66345364	926965685
[10968]	time[10968]= 4.655668e+03	66342196	926968429
[10969]	time[10969]= 4.656182e+03	66340279	926969420
[10970]	time[10970]= 4.656697e+03	66337133	926971623
[10971]	time[10971]= 4.657211e+03	66334284	926974432
[10972]	time[10972]= 4.657726e+03	66332137	926976759
[10973]	time[10973]= 4.658241e+03	66331102	926978180
[10974]	time[10974]= 4.658755e+03	66329114	926980803
[10975]	time[10975]= 4.659269e+03	66326469	926983591
[10976]	time[10976]= 4.659785e+03	66323360	926986887
[10977]	time[10977]= 4.660300e+03	66321750	926988492
[10978]	time[10978]= 4.660814e+03	66320550	926991281
[10979]	time[10979]= 4.661330e+03	66317920	926993860
[10980]	time[10980]= 4.661845e+03	66316341	926996783
[10981]	time[10981]= 4.662360e+03	66313379	926999235
[10982]	time[10982]= 4.662876e+03	66312381	927001920
[10983]	time[10983]= 4.663390e+03	66309181	927004074
[10984]	time[10984]= 4.663905e+03	66306995	927007155
[10985]	time[10985]= 4.664421e+03	66304105	927010202
[10986]	time[10986]= 4.664935e+03	66300448	927014223
[10987]	time[10987]= 4.665450e+03	66296752	927017902
[10988]	time[10988]= 4.665966e+03	66294425	927019653
[10989]	time[10989]= 4.666480e+03	66291737	927022334
[10990]	time[10990]= 4.666995e+03	66288897	927026625
[10991]	time[10991]= 4.667509e+03	66286425	927029878
[10992]	time[10992]= 4.668024e+03	66283096	927033204
[10993]	time[10993]= 4.668540e+03	66281811	927036035
[10994]	time[10994]= 4.669055e+03	66279733	927038619
[10995]	time[10995]= 4.669570e+03	66277966	927040820
[10996]	time[10996]= 4.670085e+03	66274598	927043458
[10997]	time[10997]= 4.670601e+03	66272389	927045697
[10998]	time[10998]= 4.671117e+03	66270824	927046689
[10999]	time[10999]= 4.671632e+03	66269754	927048748
[11000]	time[11000]= 4.672149e+03	66267748	927051064
[11001]	time[11001]= 4.672664e+03	66264355	927054449
[11002]	time[11002]= 4.673178e+03	66261962	927056947
[11003]	time[11003]= 4.673694e+03	66259397	927059354
[11004]	time[11004]= 4.674210e+03	66257698	927061590
[11005]	time[11005]= 4.674725e+03	66255352	927065598
[11006]	time[11006]= 4.675241e+03	66253838	927067264
[11007]	time[11007]= 4.675756e+03	66251984	927068445
[11008]	time[11008]= 4.676271e+03	66248853	927071811
[11009]	time[11009]= 4.676788e+03	66247071	927073821
[11010]	time[11010]= 4.677304e+03	66244414	927075502
[11011]	time[11011]= 4.677819e+03	66242012	927078213
[11012]	time[11012]= 4.678335e+03	66239738	927081649
[11013]	time[11013]= 4.678850e+03	66238191	927084461
[11014]	time[11014]= 4.679366e+03	66235969	927087346
[11015]	time[11015]= 4.679882e+03	66233773	927089350
[11016]	time[11016]= 4.680398e+03	66230879	927090825
[11017]	time[11017]= 4.680914e+03	66228763	927093338
[11018]	time[11018]= 4.681429e+03	66227021	927095165
[11019]	time[11019]= 4.681945e+03	66224607	927097978
[11020]	time[11020]= 4.682460e+03	66223537	927098630
[11021]	time[11021]= 4.682976e+03	66220377	927100611
[11022]	time[11022]= 4.683491e+03	66217063	927103737
[11023]	time[11023]= 4.684007e+03	66216972	927105152
[11024]	time[11024]= 4.684523e+03	66213069	927109332
[11025]	time[11025]= 4.685040e+03	66210269	927111386
[11026]	time[11026]= 4.685556e+03	66208153	927114194
[11027]	time[11027]= 4.686071e+03	66205621	927117233
[11028]	time[11028]= 4.686587e+03	66202669	927120034
[11029]	time[11029]= 4.687102e+03	66201240	927121365
[11030]	time[11030]= 4.687618e+03	66199512	927122348
[11031]	time[11031]= 4.688134e+03	66197580	927124306
[11032]	time[11032]= 4.688650e+03	66194106	927127433
